longitude,latitude,row_idx,col_idx,spatial_block_id,target_occurrence,elevation,slope,aspect,s1_vv,s1_vh,s1_ratio,b02_blue,b03_green,b04_red,b08_nir,b11_swir1,b12_swir2,ndvi,ndbi,ndwi,clay_index,ferrous_index,landsat_b1,landsat_b2,landsat_b3,landsat_b4,landsat_b5,soil_moisture,rainfall,dist_roads_km,dist_min_line_km,dist_chem_km,nearest_mno_pct
80.195,21.923000000000002,63,297,19,0,312.59207,0.0,0.0,-10.03977,-16.805193,0.0,1840.4675,1960.5803,1945.2285,3571.7637,3397.3813,2486.1643,0.2948228,-0.025022054,-0.29122978,1.3665152,0.95117754,0.045951188,0.08303585,0.08488229,0.2692468,0.23970479,0.29541585,6.2353477,1.651023779448354,55.603873364298536,55.44013871735889,19.63
80.197,21.923000000000002,63,298,19,0,312.59207,0.0,0.0,-10.623267,-17.47028,0.0,1875.681,2004.8192,2054.7122,3547.363,3676.5986,2789.3691,0.26644605,0.01788985,-0.27782658,1.3180753,1.0364314,0.05335653,0.090220645,0.09845336,0.27143353,0.26439157,0.29541585,6.2727866,1.846299055329141,55.80655547599434,55.64245218356308,19.63
80.199,21.923000000000002,63,299,19,0,312.59207,0.0,0.0,-10.16321,-16.98895,0.0,1854.7987,1976.6354,2013.1606,3535.728,3535.8962,2684.1836,0.2743914,2.3787024e-05,-0.2828356,1.317308,1.0000476,0.050362255,0.086822696,0.09235305,0.27019322,0.25198895,0.29541585,6.3102255,2.0188353248278985,56.00938406264934,55.844915229589624,19.63
80.201,21.923000000000002,63,300,19,0,312.59207,0.0,0.0,-10.588163,-17.524488,0.0,1886.6942,2027.7124,2108.9773,3509.4043,3705.0935,2894.8015,0.24925807,0.027124438,-0.26759267,1.2799128,1.0557613,0.055235155,0.09355022,0.103245705,0.2721385,0.2698932,0.29541585,6.3476644,2.1979015683990846,56.21235753870747,56.047526234437846,19.63
80.203,21.923000000000002,63,301,19,0,312.59207,0.0,0.0,-11.1069,-17.833353,0.0,1908.5001,2027.2596,2078.905,3556.084,3759.9705,2839.3948,0.26214406,0.027868364,-0.27381876,1.3242154,1.0573345,0.05729663,0.09348798,0.10399394,0.2722897,0.28061056,0.29541585,6.385103,2.1987690991404345,56.41547434030639,56.25028359928603,19.63
80.205,21.923000000000002,63,302,19,0,312.59207,0.0,0.0,-11.132236,-17.763674,0.0,1934.8535,2046.0042,2063.5366,3626.1572,3692.4556,2756.1216,0.27464053,0.009058867,-0.27858043,1.3397288,1.0182834,0.05628791,0.091960415,0.10148084,0.27098268,0.2786533,0.29541585,6.422542,2.207484460678021,56.61873292492417,56.453185747130824,19.63
80.207,21.923000000000002,63,303,19,0,312.59207,0.0,0.0,-10.709701,-17.371122,0.0,1914.4584,2024.694,2045.2352,3389.8198,3355.7139,2565.7727,0.24739116,-0.00505608,-0.25212345,1.3078765,0.98993874,0.051294744,0.0874493,0.095170625,0.2594097,0.2542928,0.29541585,6.459981,2.237771507438535,56.82213177104512,56.656231122445845,19.63
80.209,21.923000000000002,63,304,19,0,312.59207,0.0,0.0,-10.774781,-17.626997,0.0,1858.0026,1963.091,1930.053,3267.2046,3039.204,2289.9075,0.25728023,-0.036153775,-0.24933843,1.327217,0.9302154,0.049523313,0.0862791,0.09153724,0.24437115,0.22685574,0.29541585,6.4974203,2.2888129481250568,57.025669377818836,56.859418190833715,19.63
80.211,21.923000000000002,63,305,19,0,312.59207,0.0,0.0,-8.8087225,-15.804976,0.0,1732.748,1809.2959,1658.1995,3443.03,2700.7075,1890.7622,0.34988242,-0.12082589,-0.31104964,1.4283698,0.7843985,0.03501945,0.06984829,0.061623584,0.25578624,0.1980504,0.29541585,6.534859,2.3593150138448604,57.229344264725135,57.06274543868406,19.63
80.213,21.923000000000002,63,306,19,0,312.59207,0.0,0.0,-7.8942466,-14.980085,0.0,1672.0219,1752.284,1556.8958,3388.8276,2487.4849,1711.8097,0.37040725,-0.15338577,-0.31832483,1.4531317,0.7340252,0.029373227,0.066172235,0.052024808,0.25645307,0.1834696,0.29541585,6.572298,2.447593191556303,57.43315497125811,57.2662113728506,19.63
80.215,21.923000000000002,63,307,19,0,312.59207,0.0,0.0,-8.100107,-15.159957,0.0,1673.7092,1752.8365,1561.3785,3344.3047,2467.8032,1721.3333,0.36344096,-0.15080613,-0.3122276,1.433658,0.7379122,0.032537058,0.06631176,0.05625821,0.25032547,0.18741138,0.29541585,6.609737,2.5507859866512836,57.63710005660278,57.46981452032115,19.63
80.217,21.923000000000002,63,308,19,0,312.59207,0.0,0.0,-8.36745,-15.198289,0.0,1660.9773,1728.1233,1549.0569,3331.6887,2386.635,1678.568,0.3652376,-0.16526762,-0.31692195,1.421828,0.71634394,0.029374784,0.06389266,0.052408222,0.25237948,0.17911646,0.29541585,6.647176,2.6676544665236412,57.84117809931746,57.67355342789328,19.63
80.219,21.923000000000002,63,309,19,0,312.59207,0.0,0.0,-8.418808,-15.139071,0.0,1637.1691,1703.8875,1520.6067,3344.754,2361.1323,1642.943,0.3749254,-0.17238717,-0.32501146,1.4371359,0.7059211,0.028225787,0.063906476,0.050251245,0.25222853,0.1753894,0.29541585,6.6846147,2.796492051474765,58.04538769703485,57.877426661868846,19.63
80.221,21.923000000000002,63,310,19,0,312.59207,0.0,0.0,-8.517589,-15.310573,0.0,1629.786,1701.708,1545.1854,3255.555,2415.7021,1721.2294,0.35627204,-0.14808936,-0.31344858,1.4034748,0.7420247,0.031827684,0.06691054,0.056209333,0.25193244,0.18483709,0.29541585,6.7220535,2.936277762691211,58.24972746615536,58.08143280774088,19.63
80.223,21.923000000000002,63,311,19,0,312.59207,0.0,0.0,-8.542465,-15.241293,0.0,1612.9502,1687.3274,1524.9685,3260.9346,2391.4807,1692.5955,0.36272484,-0.15381989,-0.31801212,1.4129075,0.7333728,0.0302612,0.06563826,0.054366898,0.25135544,0.18196738,0.29541585,6.759493,3.0850442944102423,58.45419604154604,58.28557046988615,19.63
80.225,21.923000000000002,63,312,19,0,312.59207,0.0,0.0,-8.557897,-15.382878,0.0,1612.3948,1691.0424,1521.5526,3311.9585,2377.889,1675.1969,0.37041518,-0.16416425,-0.32398877,1.4194683,0.7179706,0.02901141,0.0643198,0.053011797,0.24818482,0.17749509,0.29541585,6.7969317,3.2421964001693384,58.658792076257576,58.48983827127588,19.63
80.227,21.923000000000002,63,313,19,0,312.59207,0.0,0.0,-8.476493,-15.327491,0.0,1615.8812,1694.238,1524.0685,3309.7031,2371.7336,1669.9509,0.36940816,-0.16509372,-0.32283854,1.4202415,0.7166001,0.028826926,0.06306587,0.05225949,0.24710879,0.17372851,0.29541585,6.839217,3.4065737473415276,58.86351424123359,58.69423485317892,19.63
80.229,21.923000000000002,63,314,19,0,312.59207,0.0,0.0,-8.68072,-15.533091,0.0,1620.6472,1710.0269,1538.0796,3333.5742,2435.3352,1710.6322,0.36855957,-0.15570344,-0.32190242,1.4236463,0.7305478,0.029700464,0.06499999,0.05447766,0.24928068,0.1791425,0.29541585,6.8815126,3.5771804392389974,59.06836122502495,58.89875887486992,19.63
80.231,21.923000000000002,63,315,19,0,312.59207,0.0,0.0,-8.495471,-15.521599,0.0,1615.2216,1713.4751,1539.8733,3251.852,2469.48,1740.6785,0.35727814,-0.1367465,-0.3098239,1.4186882,0.7594072,0.032465458,0.06646858,0.0575924,0.24714546,0.18751551,0.29541585,6.9238076,3.7531670751075357,59.273331733522056,59.10340901335566,19.63
80.233,21.923000000000002,63,316,19,0,312.59207,0.0,0.0,-8.394444,-15.4259615,0.0,1593.4148,1692.6597,1517.8726,3158.5972,2444.7852,1719.831,0.35084683,-0.12738949,-0.30217686,1.4215263,0.7740098,0.032432545,0.06556799,0.05673333,0.24909364,0.18850714,0.29541585,6.9661026,3.93381167476001,59.478424489679,59.308183963093384,19.63
80.235,21.923000000000002,63,317,19,0,312.59207,0.0,0.0,-8.383092,-15.3383665,0.0,1579.1193,1673.5557,1505.5586,3106.664,2461.2583,1730.3712,0.347144,-0.11591501,-0.29979968,1.4223875,0.79225117,0.033276156,0.0650026,0.05692625,0.25003013,0.19107744,0.29541585,7.008398,4.118501364729054,59.683638233242505,59.51308243571384,19.63
80.237,21.923000000000002,63,318,19,0,312.59207,0.0,0.0,-8.708138,-15.580664,0.0,1580.1602,1667.7063,1510.3221,3197.14,2500.8923,1755.7062,0.3583285,-0.12219088,-0.3143848,1.4244367,0.782228,0.034647644,0.06526168,0.058379985,0.2485425,0.19658424,0.29541585,7.050693,4.30671576611129,59.88897172049865,59.71810315976232,19.63
80.23899999999999,21.923000000000002,63,319,19,0,312.59207,0.0,0.0,-8.903869,-15.637551,0.0,1572.284,1657.833,1483.9586,3333.9143,2374.6804,1642.0013,0.38397768,-0.16803327,-0.3357705,1.446211,0.71228,0.027780129,0.060118273,0.045769557,0.24836726,0.17076801,0.29541585,7.0929885,4.498012437607033,60.094423724009594,59.9232448804298,19.63
80.241,21.923000000000002,63,320,19,0,312.59207,0.0,0.0,-9.426028,-15.79153,0.0,1554.2773,1637.7404,1458.7852,3460.91,2397.235,1637.5583,0.40696114,-0.18157195,-0.35757884,1.4639082,0.69266033,0.02666328,0.060819328,0.04549208,0.26193517,0.17056789,0.29541585,7.1352835,4.690800241550591,60.29999303236362,60.128506359297454,19.63
80.243,21.923000000000002,63,321,19,0,312.59207,0.0,0.0,-7.9251275,-14.281378,0.0,1479.3141,1569.9749,1404.4453,3355.1982,2429.9368,1663.0809,0.40985274,-0.15993775,-0.3624692,1.4611056,0.72423047,0.029471256,0.065278724,0.049871642,0.2903112,0.18924737,0.29569572,7.1775784,4.883121126014242,60.505678449920886,60.333886374076855,19.63
80.24499999999999,21.923000000000002,63,322,19,0,312.59207,0.0,0.0,-9.526751,-15.832739,0.0,1543.3899,1632.336,1446.3304,3505.905,2480.5432,1681.4313,0.4158879,-0.17128049,-0.36463234,1.4752569,0.70753294,0.026436701,0.0612705,0.044702295,0.26787868,0.17232516,0.2962627,7.219874,5.0549331956627235,60.711478796578,60.5393837183693,19.63
80.247,21.923000000000002,63,323,19,0,312.59207,0.0,0.0,-11.796097,-17.984213,0.0,1783.8433,1884.0697,1623.3452,4213.048,2729.5447,1784.3057,0.4437163,-0.21368143,-0.38198018,1.5297518,0.6478789,0.025427943,0.057579767,0.042327262,0.24009004,0.15880983,0.29682967,7.262169,5.203429032572621,60.917392907523855,60.74499720141634,19.63
80.249,21.923000000000002,63,324,19,0,312.59207,0.0,0.0,-13.166298,-19.407713,0.0,1831.0956,1933.4384,1655.3345,4409.529,2768.1702,1797.1855,0.45412308,-0.22867475,-0.39036784,1.5402807,0.62777007,0.02377451,0.054700274,0.04245476,0.22485577,0.14852887,0.29739666,7.304464,5.357010899878345,61.12341963299956,60.95072564785443,19.63
80.25099999999999,21.923000000000002,63,325,19,0,312.59207,0.0,0.0,-10.004871,-16.452518,0.0,1563.6692,1655.5527,1459.0966,3622.0818,2488.4072,1685.6244,0.4256858,-0.18552926,-0.3726156,1.4762526,0.6870102,0.02580494,0.059494924,0.04684744,0.25414306,0.16733141,0.29796365,7.3467593,5.5152539257780955,61.329557838075715,61.15656789748719,19.63
80.253,21.923000000000002,63,326,19,0,312.59207,0.0,0.0,-9.542128,-15.998094,0.0,1606.7712,1695.3246,1491.044,3696.6538,2485.0864,1678.3737,0.4251616,-0.19599131,-0.37116787,1.4806515,0.67225295,0.02437607,0.056288667,0.040611945,0.24968456,0.15868679,0.2985306,7.3890543,5.677768395260483,61.53580640242046,61.36252280504837,19.63
80.255,21.923000000000002,63,327,19,0,312.59207,0.0,0.0,-8.121808,-14.628808,0.0,1700.747,1771.6862,1554.6936,3865.0923,2564.588,1714.8818,0.42628965,-0.2022658,-0.37138346,1.4954896,0.66352564,0.023813283,0.05362525,0.038015954,0.24438941,0.15524295,0.2990976,7.4313498,5.726540644026201,61.7421642200716,61.568589239968965,19.63
80.25699999999999,21.923000000000002,63,328,19,0,312.59207,0.0,0.0,-6.890074,-13.624102,0.0,1635.8053,1703.2943,1502.9745,3669.0107,2466.6848,1665.2086,0.41880167,-0.19595593,-0.36589813,1.4813068,0.6723024,0.023346405,0.053796794,0.037873924,0.2504348,0.15879993,0.2996646,7.4736447,5.563784595263217,61.94863019922561,61.774766086161456,19.63
80.259,21.923000000000002,63,329,19,0,312.59207,0.0,0.0,-7.558826,-14.355282,0.0,1551.4104,1612.5154,1439.1909,3407.4927,2340.0005,1605.386,0.40611312,-0.18573178,-0.35756463,1.4575937,0.6867221,0.024504447,0.053866044,0.038595922,0.25229576,0.16017842,0.30023155,7.5159397,5.405247292888648,62.15520326201747,61.98105224179471,19.63
80.261,21.923000000000002,63,330,19,0,312.59207,0.0,0.0,-7.3100305,-14.123359,0.0,1523.0911,1585.0887,1415.9866,3352.1157,2328.4492,1600.8885,0.4060586,-0.18020505,-0.3579003,1.454473,0.6946208,0.026597487,0.054857656,0.040666226,0.2583441,0.16568325,0.30079854,7.558235,5.2513108432165865,62.36188234430408,62.18744661907277,19.63
80.26299999999999,21.923000000000002,63,331,19,0,312.59207,0.0,0.0,-7.3179393,-14.156091,0.0,1488.0098,1555.4792,1392.0869,3271.0605,2306.4229,1593.1779,0.40294108,-0.17295215,-0.35544744,1.447687,0.7050994,0.026653245,0.055839483,0.039802894,0.2579855,0.1653877,0.30136552,7.60053,5.102391679093997,62.568666395464604,62.393948144030496,19.63
80.265,21.923000000000002,63,332,19,0,312.59207,0.0,0.0,-7.7309113,-14.575886,0.0,1465.8708,1536.1859,1382.0632,3203.905,2284.3127,1585.8334,0.39726436,-0.16755754,-0.35183275,1.4404494,0.71297765,0.02655624,0.056235977,0.039749645,0.25324982,0.1641947,0.30193248,7.642825,4.95894183487575,62.775554378191224,62.60055575631968,19.63
80.267,21.923000000000002,63,333,19,0,312.59207,0.0,0.0,-7.452622,-14.280789,0.0,1454.5918,1525.7384,1376.8784,3122.4893,2307.0872,1611.1194,0.38796803,-0.15017785,-0.34351823,1.4319777,0.7388615,0.026476303,0.057012357,0.04238479,0.24792358,0.16877687,0.30249947,7.6851206,4.821449511970879,62.982545268283324,62.80726840899888,19.63
80.26899999999999,21.923000000000002,63,334,19,0,312.59207,0.0,0.0,-7.8187923,-14.586345,0.0,1456.7593,1528.7024,1379.8414,3115.8027,2304.163,1614.7025,0.38614297,-0.14974995,-0.34171572,1.4269892,0.7395086,0.026598625,0.057062432,0.04219369,0.24622841,0.1671477,0.30306643,7.7274156,4.690054861851293,63.18963805445854,63.014085068339824,19.63
80.271,21.923000000000002,63,335,19,0,312.59207,0.0,0.0,-7.6647916,-14.446243,0.0,1464.656,1535.2896,1383.6444,3111.7705,2298.8337,1611.8744,0.3844197,-0.15024878,-0.33924264,1.4261867,0.7387543,0.02671489,0.05768561,0.042778056,0.24431406,0.16706002,0.30363342,7.769711,4.565634678899421,63.39683173815375,63.2210047136242,19.63
80.273,21.923000000000002,63,336,19,0,312.59207,0.0,0.0,-8.187512,-14.933172,0.0,1481.2407,1554.344,1393.4519,3136.2925,2335.7654,1630.2302,0.38475475,-0.14629361,-0.33725667,1.4327825,0.74475366,0.026728753,0.057437774,0.042629488,0.23969156,0.16545342,0.3042004,7.812006,4.448819330470857,63.604125333329556,63.428026336943766,19.63
80.27499999999999,21.923000000000002,63,337,19,0,312.59207,0.0,0.0,-8.45154,-15.084779,0.0,1524.8079,1608.3353,1428.0171,3288.542,2426.9353,1676.4539,0.39446658,-0.15074973,-0.34311798,1.4476601,0.73799735,0.026641367,0.057894055,0.045014437,0.23762223,0.1683913,0.30476737,7.854301,4.340222903166708,63.81151786629126,63.6351489430171,19.63
80.175,21.921,64,287,19,0,312.59207,0.0,0.0,-10.4006405,-17.247736,0.0,1864.4707,2006.1865,2017.83,3636.9011,3273.5972,2495.4548,0.28632152,-0.05257276,-0.28897557,1.3118238,0.9001062,0.044198267,0.08308972,0.0877206,0.26067284,0.21347253,0.29518786,5.914944,0.3163466119508698,53.49169269318193,53.33096624851295,19.63
80.17699999999999,21.921,64,288,19,0,312.59207,0.0,0.0,-10.164784,-17.02258,0.0,1871.3516,2009.4498,2040.6023,3471.8223,3256.449,2519.8884,0.25963527,-0.032010198,-0.26679435,1.2922989,0.93796533,0.044236917,0.082651965,0.08709376,0.2528884,0.21491954,0.29518786,5.951408,0.13204051364691413,53.69316910151551,53.53204446871031,19.63
80.179,21.921,64,289,19,0,312.59207,0.0,0.0,-9.6665125,-16.416555,0.0,1845.5223,1976.61,1983.2301,3455.4587,3139.023,2445.3748,0.2706955,-0.04798494,-0.27224413,1.2836572,0.9084244,0.044986863,0.08361342,0.088538796,0.25713283,0.21871118,0.29518786,5.9878874,0.07278180955678216,53.89480677343802,53.733287420369884,19.63
80.181,21.921,64,290,19,0,312.59207,0.0,0.0,-9.445943,-16.185535,0.0,1768.6974,1887.3654,1819.9896,3589.3833,2966.9954,2196.8538,0.32709774,-0.09492861,-0.3107716,1.3505657,0.8266031,0.044151563,0.08163824,0.083660044,0.26644206,0.22296353,0.29518786,6.024367,0.2520343417120561,54.096603905682905,53.93469325953408,19.63
80.18299999999999,21.921,64,291,19,0,312.59207,0.0,0.0,-9.132735,-15.787034,0.0,1734.7611,1860.936,1751.0571,3607.9827,2881.1255,2083.2144,0.34650338,-0.11201187,-0.31945008,1.3830192,0.79854196,0.039406605,0.076365754,0.0732323,0.26525518,0.20968758,0.29518786,6.060847,0.42216235195596835,54.29855872037925,54.1362601682087,19.63
80.185,21.921,64,292,19,0,312.59207,0.0,0.0,-9.464012,-16.095547,0.0,1753.5369,1890.1884,1812.8721,3688.6653,3031.7822,2227.7861,0.34095803,-0.09774395,-0.32237393,1.3608947,0.8219185,0.042217962,0.07864569,0.077763736,0.2665667,0.21953227,0.29518786,6.0973263,0.6078973048479608,54.50066946462911,54.33798635393185,19.63
80.187,21.921,64,293,19,0,312.59207,0.0,0.0,-9.717776,-16.65524,0.0,1823.2672,1950.4362,1951.466,3523.0088,3161.6619,2421.3901,0.28706732,-0.054056052,-0.2873095,1.3057218,0.89743227,0.04590042,0.083009474,0.086041674,0.26018938,0.22621553,0.29518786,6.1338058,0.7910291751894325,54.702934410092496,54.53987004935044,19.63
80.189,21.921,64,294,19,0,312.59207,0.0,0.0,-11.216109,-18.685186,0.0,1964.9235,2120.0537,2236.6697,3646.65,4024.571,3226.966,0.23965727,0.0492648,-0.26472595,1.2471687,1.1036352,0.063032985,0.10078458,0.11603295,0.27188244,0.29103637,0.29518786,6.1702857,0.9682260729313568,54.90535185259272,54.74190951181719,19.63
80.191,21.921,64,295,19,0,312.59207,0.0,0.0,-9.803958,-16.751207,0.0,1841.1094,1966.7577,1904.8623,3682.3926,3323.1665,2485.0195,0.31814018,-0.051277287,-0.30369785,1.3372798,0.90244764,0.050053436,0.08673211,0.08945469,0.2734489,0.24800003,0.29518786,6.206765,1.155094058467103,55.10792011171617,54.94410302298226,19.63
80.193,21.921,64,296,19,0,312.59207,0.0,0.0,-8.4735365,-15.603104,0.0,1760.3297,1874.5865,1696.0978,3594.731,2832.5537,1947.2461,0.35885367,-0.11858464,-0.31450805,1.454646,0.78797376,0.036175966,0.07423055,0.06583268,0.26499775,0.2051036,0.29518786,6.2432446,1.3509037751359267,55.31063753041919,55.146448888392044,19.63
80.195,21.921,64,297,19,0,312.59207,0.0,0.0,-8.580322,-15.72373,0.0,1763.0245,1875.7506,1720.423,3575.237,2908.0952,2009.6189,0.35025173,-0.10290108,-0.31177586,1.4470879,0.81339926,0.038176943,0.07578633,0.067839354,0.26460317,0.21129127,0.29518786,6.2797246,1.5338010953528693,55.51350247465513,55.348945437108235,19.63
80.197,21.921,64,298,19,0,312.59207,0.0,0.0,-10.057315,-17.071415,0.0,1871.9358,1996.2673,2006.5679,3572.6353,3494.2769,2620.5056,0.28069732,-0.011088068,-0.28306618,1.3334361,0.97806704,0.050098978,0.087616555,0.09360296,0.26800135,0.25203198,0.29518786,6.316204,1.707603725099498,55.716513332995156,55.55159102132082,19.63
80.199,21.921,64,299,19,0,312.59207,0.0,0.0,-10.051642,-17.050968,0.0,1881.8436,1995.4626,2017.5818,3547.0742,3440.4814,2588.6487,0.2748584,-0.015254659,-0.2799461,1.3290646,0.9699491,0.05023785,0.08711496,0.093132965,0.26996723,0.2514208,0.29518786,6.3526835,1.890084050398905,55.91966851625598,55.75438401596809,19.63
80.201,21.921,64,300,19,0,312.59207,0.0,0.0,-11.011957,-17.997627,0.0,1975.0121,2122.193,2263.038,3381.1238,3783.023,3082.5156,0.19809596,0.05609868,-0.22875853,1.2272519,1.1188656,0.059272606,0.09673994,0.1092341,0.2744009,0.2848607,0.29518786,6.3891635,1.9919444340979666,56.12296645714725,55.95732281837639,19.63
80.203,21.921,64,301,19,0,312.59207,0.0,0.0,-10.905243,-17.81904,0.0,2009.8606,2146.6963,2265.5588,3552.8447,3927.5083,3099.7632,0.22124384,0.05008635,-0.24671258,1.267035,1.1054546,0.060273726,0.0975266,0.10973818,0.27486956,0.2879097,0.29518786,6.425643,1.976784439774263,56.32640560991232,56.160405847893365,19.63
80.205,21.921,64,302,19,0,312.59207,0.0,0.0,-11.747106,-18.55218,0.0,2033.1067,2166.0693,2273.4187,3675.3042,4124.5615,3183.3613,0.2356616,0.057598084,-0.25836986,1.2956624,1.1222367,0.06425051,0.101832636,0.11600342,0.27844176,0.30686307,0.29518786,6.4621224,1.9864739651285996,56.529984449975615,56.36363154552803,19.63
80.207,21.921,64,303,19,0,312.59207,0.0,0.0,-11.109232,-17.926218,0.0,1941.1246,2062.2832,2128.4507,3566.1248,3846.8818,2916.9663,0.2524638,0.037873577,-0.2671877,1.3187954,1.0787289,0.056966595,0.09403449,0.10596808,0.26666096,0.27946267,0.29518786,6.4986024,2.0199260798114813,56.733701473609216,56.56699837360993,19.63
80.209,21.921,64,304,19,0,312.59207,0.0,0.0,-10.009592,-16.746494,0.0,1807.1155,1900.0287,1849.9451,3330.9558,3011.9824,2225.806,0.2858597,-0.05028795,-0.27354833,1.3532099,0.90423965,0.04300207,0.07852203,0.07905905,0.248913,0.21627577,0.29518786,6.535082,2.0763296366193305,56.93755519759254,56.77050481544179,19.63
80.211,21.921,64,305,19,0,312.59207,0.0,0.0,-8.659635,-15.59889,0.0,1706.6696,1782.9424,1627.2238,3338.7966,2493.336,1772.801,0.34465683,-0.14496595,-0.3037746,1.4064387,0.7467768,0.031513344,0.067495495,0.057242658,0.24902308,0.18031096,0.29518786,6.5715613,2.1534997261556925,57.14154415887813,56.97414937495815,19.63
80.213,21.921,64,306,19,0,312.59207,0.0,0.0,-8.063686,-15.052653,0.0,1663.548,1741.744,1554.6616,3386.7546,2448.66,1698.6603,0.37076277,-0.16075888,-0.32075873,1.4415243,0.7230107,0.030350834,0.06468345,0.053315032,0.25364482,0.18324462,0.29518786,6.608041,2.249305048430076,57.345666914276464,57.177930576403256,19.63
80.215,21.921,64,307,19,0,312.59207,0.0,0.0,-8.460443,-15.43563,0.0,1665.4596,1751.382,1566.3226,3359.713,2510.6592,1750.7258,0.3640636,-0.14463371,-0.31467447,1.4340676,0.7472839,0.033255238,0.06637808,0.057204563,0.25020936,0.18932109,0.29518786,6.6445208,2.360741358153278,57.5499220401334,57.381846964001625,19.63
80.217,21.921,64,308,19,0,312.59207,0.0,0.0,-8.393746,-15.328224,0.0,1660.4529,1749.2836,1591.2909,3351.861,2500.9775,1794.7113,0.35616347,-0.14537963,-0.31416038,1.3935264,0.74614596,0.033350866,0.068240084,0.05968915,0.2520624,0.18472707,0.29518786,6.681,2.485682840983997,57.75430813201345,57.58589710163461,19.63
80.219,21.921,64,309,19,0,312.59207,0.0,0.0,-8.466687,-15.404292,0.0,1632.4945,1720.5869,1552.5359,3280.996,2478.4165,1756.4933,0.35759774,-0.13935095,-0.31198305,1.4110025,0.7553854,0.033849042,0.0681397,0.058514845,0.24981016,0.18662857,0.29518786,6.7174797,2.6234114711325094,57.95882380440167,57.790079572535575,19.63
80.221,21.921,64,310,19,0,312.59207,0.0,0.0,-8.488943,-15.451823,0.0,1632.2109,1733.2438,1571.3794,3260.7878,2521.1853,1800.8156,0.34961715,-0.12791525,-0.30587393,1.4000242,0.77318287,0.033305105,0.06853929,0.059415597,0.24767026,0.18777372,0.29518786,6.7539597,2.7711894460093656,58.16346769039796,57.99439297897778,19.63
80.223,21.921,64,311,19,0,312.59207,0.0,0.0,-8.6190605,-15.519945,0.0,1636.6012,1730.2168,1581.2148,3219.4734,2493.1382,1806.7343,0.34125492,-0.12714592,-0.30087873,1.3799142,0.77439314,0.032327794,0.06946143,0.05935239,0.24491559,0.18511286,0.29518786,6.790439,2.928354852894707,58.36823844141683,58.19883594196753,19.63
80.225,21.921,64,312,19,0,312.59207,0.0,0.0,-8.479116,-15.288653,0.0,1615.8254,1704.6925,1538.1023,3274.9216,2463.1619,1733.7656,0.36085823,-0.1414688,-0.3153315,1.4207006,0.7521285,0.029682677,0.06688445,0.05429527,0.25023252,0.1827922,0.29518786,6.8269186,3.09347722527091,58.573134726905394,58.40340710095599,19.63
80.227,21.921,64,313,19,0,312.59207,0.0,0.0,-8.376325,-15.252362,0.0,1611.3456,1703.6113,1522.1262,3286.087,2452.4207,1706.895,0.3668641,-0.14527579,-0.31714857,1.436773,0.7463043,0.02797719,0.064778216,0.04983103,0.2464404,0.17748629,0.29518786,6.8669252,3.2653496814392313,58.7781552340536,58.60810511354304,19.63
80.229,21.921,64,314,19,0,312.59207,0.0,0.0,-8.437819,-15.35496,0.0,1605.9292,1697.5027,1516.6616,3290.7666,2461.2498,1713.6375,0.3690341,-0.14421321,-0.31940213,1.4362721,0.74792594,0.029727474,0.064267576,0.051188335,0.24866563,0.17989558,0.29518786,6.906939,3.442961478273159,58.98329866750947,58.81292865518648,19.63
80.231,21.921,64,315,19,0,312.59207,0.0,0.0,-8.4304695,-15.418049,0.0,1595.2178,1692.8442,1512.3754,3272.2673,2482.0186,1727.1588,0.36782098,-0.1373322,-0.31810427,1.4370528,0.7585012,0.03214419,0.065536074,0.055315454,0.25141987,0.18916458,0.29518786,6.9469523,3.6254692026922593,59.188563749112426,59.017876418929205,19.63
80.233,21.921,64,316,19,0,312.59207,0.0,0.0,-8.229991,-15.157846,0.0,1586.1117,1684.9209,1504.2582,3267.043,2420.1313,1685.6174,0.36945578,-0.14891607,-0.31949386,1.4357536,0.7407712,0.030654034,0.064429484,0.053686,0.2509909,0.18408664,0.29518786,6.9869657,3.8121697415614837,59.39394921761844,59.22294711511844,19.63
80.235,21.921,64,317,19,0,312.59207,0.0,0.0,-8.344534,-15.292057,0.0,1586.0487,1687.378,1517.1453,3204.8318,2470.178,1740.3429,0.357411,-0.1294542,-0.31017756,1.4193628,0.7707668,0.033039495,0.06486969,0.05743191,0.24856916,0.18939032,0.29518786,7.0269794,4.00247640058925,59.59945382843,59.428139471129825,19.63
80.237,21.921,64,318,19,0,312.59207,0.0,0.0,-8.293014,-15.207564,0.0,1583.0676,1684.1155,1506.9099,3206.9856,2472.5955,1728.6086,0.36065197,-0.12930357,-0.31135526,1.4303963,0.771003,0.03290247,0.06448128,0.056251418,0.24959879,0.19056138,0.29518786,7.0669928,4.195794857774395,59.805076353343786,59.63345223110936,19.63
80.23899999999999,21.921,64,319,19,0,312.59207,0.0,0.0,-8.291814,-15.08007,0.0,1597.5452,1687.1606,1500.8925,3238.718,2412.0889,1674.7577,0.36666,-0.14628516,-0.3149808,1.4402614,0.74476653,0.030382855,0.06336577,0.0506739,0.25285146,0.18326747,0.29518786,7.107006,4.387348118593028,60.01081558028852,59.838884155705514,19.63
